caseID,verbatim
892,"John M is living on the V war,to me he is looking for the ticker-tape parade he did not receive behind the V wa. The war in Iraq is evidently about oil, alth they say it is not, what else is it about"
894,"his issues on the war,"
895,when he said he would help the elderly with health insurance
903,I think John McCain would be a good person to vote for
909,"He does not want us to be dependent on foreign oil,"
934,things he said he would do for the poor people
935,"experience, wisdom, affliated with the past administration, state gov"
936,experience
937,"he is a former veteran, miltary, he has experience in congress."
938,Mcain has the best over oBama
939,primary national securties
941,His dedication to the country
943,she like his view on the war and he who he choose to be his running mate as the next vice president.
946,"his vice president, really like her, and her husband is for drilling, oil field"
949,his stands on his views for america
950,"he is a war veteran, faught for liberty, 5 yrs in hell, more experience, he has served as a elect official, experience, ability to job and complete it. outstanding public official, refuses to let them pin him to george bush, 9/11, voted him in office, he did with authority of congress."
954,experience
955,"good war record,"
957,his stance on the policys
958,"he will stand up for american, and ememies,"
959,"just dont want to vote for obama, likes his religion"
961,"strong defense,lower taxes,"
962,strong abut the war and foreign policy
964,"Vet,"
967,some of his views
971,like that he has devoted his mlife to his country & like his tax policy better
972,he is more genuine and in this mtime we need to ndefend oursrelves
973,us protections
974,lots of experience
979,his nexperience & proven sytrength of character
980,his leadership experiences
981,like his platform & experience
982,he has a lot of scars
984,"he;s an outstanding man, he's ambitious, he's had a good history for the most part, he's on a couple of interesting senate committees, he's a uniquely strong individual"
986,"much more conservative than obama, i like him as a person, his history trusthworthy"
987,"sounds very serious about his concerns, his experience in congress, not going to be an easy solution for anybody, neither parties problem"
988,his military background is a bonus
990,"I trust him completely not only as a politician but as a paerson, trust factoer is quite big,I think his long service for our country thre experience we need someone who totally understands, I think we need the maturity and woisdom,"
997,"his experiewnce level in govt. also his experience in military, i also somewhat agree with fiscal policies,"
1003,because he is experienced;
1012,it seems like he's a good person who can take care of business
1023,military knowledge and back ground and experience with usa government issues.
1053,"hes an honest man, experienced"
1071,I like the way he talks.
1073,He's a republican.
1082,experienced
1087,"he will be more qualified, i m like he was in vietnam and knows sutuations more.  more experoence"
1088,hes believe in abortion
1091,"his experience, his VP,"
1098,"experience,"
1100,I like Palin; I think we should continue over in Iraq;
1101,always liked him on the Daily Show;
1104,war veteran; his past in the military; being a POW;
1105,"war hero,prisoner of war, chance of going free but stayed behind,I would have left"
1109,I believe he's laid his life on the line for me and my family and has proven to me that he does want to help U.S. citizens; I think he's a man of integrity; I would trust my well being and my family's well being in his hands well before I would any Democrat
1110,his experience in Congress; he's what I would say is a true patriot;
1112,I liked the McCain Fiengold bill in Congress; he claims to be a maverick; I'm taking a wait and see approach; McCain Feingold bill was step in right direction
1113,because he's a bit of a renegade; he seems to put America first and not the political party;
1114,foreign policy experience; his genuine love for his country; honesty;
1116,his experience and female running mate
1117,he has a history of good leadership skills; agree with his tax plans more than Obama's; I agree with his health care plan more than Obama's;
1118,because the republicans are against abortion; and the republicans are not so apt to promise everybody a lot and then have to raise taxes to pay for it;
