caseID,verbatim
1109,"sometimes they seem to be a little high and lofty; so many of them are wealthy, it's hard for them to identify with the average Joe; the average Joe's pain has to get really bad before they start to realize it; I have the same issue with the Democrats who are equally bad in this area; I'm also opposed to the recent bailout of Wall Street which is only a bail out of the wealthy and one of the stupidest wastes of money ever; it will not result in jobs, raises or increase anybody's credit rating; it will not inspire any bank to take any greater measure of risk for any U.S. citizen; banks and credit institutions brought this damage upon themselves with bad lending practices such as loans to illegal aliens who walk out of their properties in difficult situations; loans with little to no portion down on the properties; when it gets difficult they also walk out of the property, etc.; I'm also unhappy about immigration issues; every day US citizens are losing their jobs to illegal immigrants; it is also driving wages down which is only appealing to big business and at the same time our government is getting less tax dollars and has to make the difference with higher taxes on US citizens; it is also a burden on health causing my health care expenses to rise"
1110,their partnership with big business;
1111,they are pro-life; pro- big business; too conservative; too much power by the religious right
1112,"I read something that the platform wants to eliminate or greatly reduce the renewable fuel standard and I think that's a mistake; I'm not so sure that they understand fully the war on terror; it seems very focused on the war in Iraq; I do believe we need to see it through, but there are other parts of the world where people (alQaeda) hate us that we need to address; unwillingness to compromise and work across the aisle; support of the defense of marriage amendment DOMA"
1113,they favor the large corporations; too many perks to the large corporations;
1114,"too narrow minded; not environmentally conscious; too far right wing, many of them; too much for the rich; they don't seem to care enough about the middle class people; corruption; lies;"
1115,sometimes they're not really for the working class people;
1116,the mudslinging that's been going on right now; Republicans are going for the jugular a little more;
1117,lately they have not been sticking with fiscal responsibility;
1119,protection of the wealthier segment of society;
1121,too conservative; they're for the wealthy; they're hypocritical; don't like how they try to mix religion and politics; I'm against them not raising taxes; they're not for the common good or the common man; their values are not my values;
